16762,Franklin,NULL,Ferrier,Franklin Ferrier,Male,2020-09-22,Burien,United States,Washington,Burien
16763,Juan,R,Suarez,Juan Suarez,Male,2020-04-11,Cliffside,Canada,British Columbia,Cliffside
16764,Thomas,NULL,Davis,Thomas Davis,Male,2020-05-21,Newton,Canada,British Columbia,Newton
16765,Dalton,R,White,Dalton White,Male,2020-07-28,Yakima,United States,Washington,Yakima
16766,Summer,G,Arun,Summer Arun,Female,2020-11-04,Beverly Hills,United States,California,Beverly Hills
16767,Rafael,M,Liu,Rafael Liu,Male,2020-03-14,Burbank,United States,California,Burbank
16768,Eduardo,R,Barnes,Eduardo Barnes,Male,2021-01-20,Concord,United States,California,Concord
16769,Tyler,J,Walker,Tyler Walker,Male,2020-10-17,Downey,United States,California,Downey
16770,Charles,NULL,Rogers,Charles Rogers,Male,2020-09-07,Lakewood,United States,California,Lakewood
16771,Ian,NULL,Walker,Ian Walker,Male,2020-02-23,Cliffside,Canada,British Columbia,Cliffside
16772,Morgan,S,Parker,Morgan Parker,Female,2020-03-15,Oak Bay,Canada,British Columbia,Oak Bay
16773,David,E,Lal,David Lal,Male,2020-07-08,Woodburn,United States,Oregon,Woodburn
16774,Eduardo,R,Perry,Eduardo Perry,Male,2020-06-15,Yakima,United States,Washington,Yakima
16775,Sarah,L,Russell,Sarah Russell,Female,2020-09-19,Colma,United States,California,Colma
16776,Dalton,NULL,Lewis,Dalton Lewis,Male,2020-09-28,Bellingham,United States,Washington,Bellingham
16777,Cameron,J,Simmons,Cameron Simmons,Male,2020-02-24,Milwaukie,United States,Oregon,Milwaukie
16778,Blake,G,Hayes,Blake Hayes,Male,2020-10-27,Burbank,United States,California,Burbank
16779,Morgan,A,Watson,Morgan Watson,Female,2020-10-24,West Covina,United States,California,West Covina
16780,Carlos,NULL,Bailey,Carlos Bailey,Male,2020-09-05,Puyallup,United States,Washington,Puyallup
16781,Dylan,NULL,Chen,Dylan Chen,Male,2020-01-29,El Cajon,United States,California,El Cajon
16782,Lucas,NULL,Clark,Lucas Clark,Male,2020-10-08,Port Orchard,United States,Washington,Port Orchard
16783,Grace,R,Barnes,Grace Barnes,Female,2020-11-22,Tacoma,United States,Washington,Tacoma
16784,Chloe,NULL,Long,Chloe Long,Female,2020-05-02,Haney,Canada,British Columbia,Haney
16785,Christian,R,Lee,Christian Lee,Male,2020-09-30,Tacoma,United States,Washington,Tacoma
16786,Lucas,A,Reed,Lucas Reed,Male,2020-10-26,Los Angeles,United States,California,Los Angeles
16787,Nicole,J,Jackson,Nicole Jackson,Female,2020-11-25,Bellflower,United States,California,Bellflower
16788,Ronnie,J,Gao,Ronnie Gao,Male,2020-04-15,Burlingame,United States,California,Burlingame
16789,Jennifer,R,Harris,Jennifer Harris,Female,2020-12-19,Seattle,United States,Washington,Seattle
16790,Hunter,A,Lopez,Hunter Lopez,Male,2020-12-25,Portland,United States,Oregon,Portland
16791,Leonard,F,Yuan,Leonard Yuan,Male,2020-05-23,Cliffside,Canada,British Columbia,Cliffside
16792,Maria,NULL,Torres,Maria Torres,Female,2020-01-17,Long Beach,United States,California,Long Beach
16793,Savannah,F,Hernandez,Savannah Hernandez,Female,2020-01-07,Santa Cruz,United States,California,Santa Cruz
16794,Taylor,NULL,Cook,Taylor Cook,Female,2020-01-15,Redmond,United States,Washington,Redmond
16795,Regina,J,Garcia,Regina Garcia,Female,2020-11-24,Berkeley,United States,California,Berkeley
16796,Kaitlyn,F,Martin,Kaitlyn Martin,Female,2020-05-17,Sedro Woolley,United States,Washington,Sedro Woolley
16797,Evan,V,Reed,Evan Reed,Male,2020-01-08,Walla Walla,United States,Washington,Walla Walla
16798,Latasha,NULL,Martin,Latasha Martin,Female,2020-01-16,Coronado,United States,California,Coronado
16799,Stephanie,NULL,Gonzales,Stephanie Gonzales,Female,2020-01-23,Fremont,United States,California,Fremont
16800,Jordan,M,Roberts,Jordan Roberts,Female,2020-06-17,Langley,Canada,British Columbia,Langley
16801,Jasmine,NULL,Henderson,Jasmine Henderson,Female,2020-09-10,Bellingham,United States,Washington,Bellingham
16802,Lucas,NULL,Allen,Lucas Allen,Male,2020-02-17,Lynnwood,United States,Washington,Lynnwood
16803,Marcus,L,Peterson,Marcus Peterson,Male,2020-01-14,Puyallup,United States,Washington,Puyallup
16804,Adam,W,Zhang,Adam Zhang,Male,2020-01-15,W. Linn,United States,Oregon,W. Linn
16805,Fernando,H,Allen,Fernando Allen,Male,2020-01-15,W. Linn,United States,Oregon,W. Linn
16806,Louis,NULL,Zhao,Louis Zhao,Male,2020-12-07,Burlingame,United States,California,Burlingame
16807,Virginia,J,Suri,Virginia Suri,Female,2020-01-14,Chula Vista,United States,California,Chula Vista
16808,Jessica,R,Long,Jessica Long,Female,2020-09-16,Lincoln Acres,United States,California,Lincoln Acres
16809,Bailey,A,Sanders,Bailey Sanders,Female,2020-10-16,Redwood City,United States,California,Redwood City
16810,Michael,E,Rodriguez,Michael Rodriguez,Male,2020-08-09,Oak Bay,Canada,British Columbia,Oak Bay
16811,Luis,R,Zhang,Luis Zhang,Male,2020-02-27,Tacoma,United States,Washington,Tacoma
16812,Alexa,NULL,Richardson,Alexa Richardson,Female,2020-02-16,Imperial Beach,United States,California,Imperial Beach
16813,Carson,NULL,Diaz,Carson Diaz,Male,2020-11-24,Lakewood,United States,California,Lakewood
16814,Isabella,D,Collins,Isabella Collins,Female,2020-02-03,National City,United States,California,National City
16815,Jacob,NULL,Brown,Jacob Brown,Male,2021-01-10,Novato,United States,California,Novato
16816,Julia,R,Miller,Julia Miller,Female,2021-01-04,Redwood City,United States,California,Redwood City
16817,Evan,NULL,Peterson,Evan Peterson,Male,2020-10-13,San Diego,United States,California,San Diego
16818,Gabrielle,NULL,Reed,Gabrielle Reed,Female,2020-10-07,Spring Valley,United States,California,Spring Valley
16819,Dalton,NULL,Cox,Dalton Cox,Male,2020-10-13,Issaquah,United States,Washington,Issaquah
16820,Isabella,NULL,Gray,Isabella Gray,Female,2020-08-21,Port Hammond,Canada,British Columbia,Port Hammond
16821,Mary,NULL,Carter,Mary Carter,Female,2019-07-03,Solingen,Germany,Nordrhein-Westfalen,Solingen
16822,Marshall,NULL,Lin,Marshall Lin,Male,2019-05-10,Peterborough,United Kingdom,England,Peterborough
16823,Stacy,NULL,Ruiz,Stacy Ruiz,Female,2019-05-09,Liverpool,United Kingdom,England,Liverpool
16824,Randall,J,Munoz,Randall Munoz,Male,2019-07-21,Berlin,Germany,Hessen,Berlin
16825,Susan,NULL,Zeng,Susan Zeng,Female,2020-11-17,Bottrop,Germany,Nordrhein-Westfalen,Bottrop
16826,Roberto,A,Vazquez,Roberto Vazquez,Male,2019-08-24,Solingen,Germany,Nordrhein-Westfalen,Solingen
16827,Jeffery,C,Chen,Jeffery Chen,Male,2019-05-14,Wokingham,United Kingdom,England,Wokingham
16828,Logan,R,Mitchell,Logan Mitchell,Male,2019-05-15,Oxford,United Kingdom,England,Oxford
16829,Wayne,C,Lal,Wayne Lal,Male,2019-05-07,Runcorn,United Kingdom,England,Runcorn
16830,Alexandra,M,Hall,Alexandra Hall,Female,2019-08-01,Solingen,Germany,Nordrhein-Westfalen,Solingen
16831,Theodore,T,Vazquez,Theodore Vazquez,Male,2019-05-24,Gloucestershire,United Kingdom,England,Gloucestershire
16832,Isaiah,J,Parker,Isaiah Parker,Male,2020-10-22,Renton,United States,Washington,Renton
16833,Richard,L,Cooper,Richard Cooper,Male,2020-10-28,Glendale,United States,California,Glendale
16834,Morgan,J,Peterson,Morgan Peterson,Female,2020-05-26,Haney,Canada,British Columbia,Haney
16835,Noah,NULL,Nelson,Noah Nelson,Male,2020-10-12,Burien,United States,Washington,Burien
16836,David,NULL,Thomas,David Thomas,Male,2020-08-16,Cliffside,Canada,British Columbia,Cliffside
16837,Elizabeth,K,Jackson,Elizabeth Jackson,Female,2020-08-04,Langford,Canada,British Columbia,Langford
16838,Jonathan,R,Griffin,Jonathan Griffin,Male,2020-09-30,Chula Vista,United States,California,Chula Vista
16839,Julia,F,Ross,Julia Ross,Female,2020-10-10,West Covina,United States,California,West Covina
16840,Xavier,NULL,Torres,Xavier Torres,Male,2020-05-24,Cliffside,Canada,British Columbia,Cliffside
16841,James,E,Turner,James Turner,Male,2020-02-25,Westminster,Canada,British Columbia,Westminster
16842,Jenny,R,Yang,Jenny Yang,Female,2020-10-25,Burbank,United States,California,Burbank
16843,Jimmy,NULL,Ramos,Jimmy Ramos,Male,2020-10-27,Concord,United States,California,Concord
16844,Emma,C,Robinson,Emma Robinson,Female,2020-10-22,Torrance,United States,California,Torrance
16845,Andrea,M,Adams,Andrea Adams,Female,2020-10-05,West Covina,United States,California,West Covina
16846,James,G,Phillips,James Phillips,Male,2020-02-21,Langley,Canada,British Columbia,Langley
16847,Eduardo,NULL,Hall,Eduardo Hall,Male,2020-06-14,Newton,Canada,British Columbia,Newton
16848,Jessica,NULL,Thomas,Jessica Thomas,Female,2020-01-31,Newton,Canada,British Columbia,Newton
16849,Jonathan,NULL,Collins,Jonathan Collins,Male,2020-12-04,Victoria,Canada,British Columbia,Victoria
16850,Jessica,NULL,Jenkins,Jessica Jenkins,Female,2020-10-04,Spokane,United States,Washington,Spokane
16851,Kevin,L,Hayes,Kevin Hayes,Male,2020-10-23,Bellflower,United States,California,Bellflower
16852,Kate,NULL,She,Kate She,Female,2020-10-15,Burlingame,United States,California,Burlingame
16853,Christina,A,Bailey,Christina Bailey,Female,2020-12-20,Colma,United States,California,Colma
16854,Seth,L,Adams,Seth Adams,Male,2020-10-04,Woodland Hills,United States,California,Woodland Hills
16855,Evelyn,NULL,Srini,Evelyn Srini,Female,2020-10-16,Cliffside,Canada,British Columbia,Cliffside
16856,Erin,NULL,Rivera,Erin Rivera,Female,2020-08-28,Bremerton,United States,Washington,Bremerton
16857,Lawrence,C,Munoz,Lawrence Munoz,Male,2020-05-04,Burien,United States,Washington,Burien
16858,Jan,NULL,Lopez,Jan Lopez,Female,2020-12-07,Everett,United States,Washington,Everett
16859,Jack,E,Kumar,Jack Kumar,Male,2020-10-17,Puyallup,United States,Washington,Puyallup
16860,Haley,M,Rogers,Haley Rogers,Female,2020-03-12,Beverly Hills,United States,California,Beverly Hills
16861,Luis,NULL,Sharma,Luis Sharma,Male,2021-01-13,Lakewood,United States,California,Lakewood
16862,Timothy,A,Nelson,Timothy Nelson,Male,2021-01-13,National City,United States,California,National City
16863,Kaitlyn,W,Clark,Kaitlyn Clark,Female,2020-03-05,Beaverton,United States,Oregon,Beaverton
16864,Grace,NULL,Ramirez,Grace Ramirez,Female,2020-10-26,Yakima,United States,Washington,Yakima
16865,Jordyn,NULL,Diaz,Jordyn Diaz,Female,2020-10-22,Coronado,United States,California,Coronado
16866,Alexandra,G,Parker,Alexandra Parker,Female,2020-10-13,Grossmont,United States,California,Grossmont
16867,Katelyn,NULL,King,Katelyn King,Female,2020-10-04,Redwood City,United States,California,Redwood City
16868,Xavier,A,Jackson,Xavier Jackson,Male,2020-10-16,Spring Valley,United States,California,Spring Valley
16869,Vanessa,B,Patterson,Vanessa Patterson,Female,2020-10-04,Torrance,United States,California,Torrance
16870,Andrea,M,Morgan,Andrea Morgan,Female,2020-02-03,Langley,Canada,British Columbia,Langley
16871,Anna,A,Clark,Anna Clark,Female,2020-10-07,Santa Monica,United States,California,Santa Monica
16872,Samuel,A,Taylor,Samuel Taylor,Male,2020-10-16,Redwood City,United States,California,Redwood City
16873,Damien,A,Deng,Damien Deng,Male,2020-07-23,Calgary,Canada,Alberta,Calgary
16874,Leslie,E,Munoz,Leslie Munoz,Female,2020-05-16,Concord,United States,California,Concord
16875,Samantha,A,Diaz,Samantha Diaz,Female,2020-06-24,Coronado,United States,California,Coronado
16876,Jackson,NULL,Sharma,Jackson Sharma,Male,2020-04-24,Langford,Canada,British Columbia,Langford
16877,Katelyn,W,Adams,Katelyn Adams,Female,2020-02-15,Ballard,United States,Washington,Ballard
16878,Devin,NULL,Young,Devin Young,Male,2020-02-23,Corvallis,United States,Oregon,Corvallis
16879,Morgan,D,Taylor,Morgan Taylor,Female,2020-02-26,Milwaukie,United States,Oregon,Milwaukie
16880,Edgar,M,Patel,Edgar Patel,Male,2020-10-24,Chula Vista,United States,California,Chula Vista
16881,Ruben,A,Alonso,Ruben Alonso,Male,2020-10-28,Colma,United States,California,Colma
16882,Robert,G,Young,Robert Young,Male,2020-10-25,Milwaukie,United States,Oregon,Milwaukie
16883,Tyler,A,Davis,Tyler Davis,Male,2021-01-05,Lakewood,United States,California,Lakewood
16884,Richard,J,Miller,Richard Miller,Male,2020-04-06,Yakima,United States,Washington,Yakima
16885,Garrett,D,Cook,Garrett Cook,Male,2020-03-16,Salem,United States,Oregon,Salem
16886,Aidan,NULL,Flores,Aidan Flores,Male,2020-02-04,Portland,United States,Oregon,Portland
16887,Cody,L,Rivera,Cody Rivera,Male,2020-02-20,Lemon Grove,United States,California,Lemon Grove
16888,Arianna,A,Hughes,Arianna Hughes,Female,2020-02-08,El Cajon,United States,California,El Cajon
16889,Daniel,R,Rodriguez,Daniel Rodriguez,Male,2020-03-10,Torrance,United States,California,Torrance
16890,Timothy,NULL,Reed,Timothy Reed,Male,2020-03-14,Puyallup,United States,Washington,Puyallup
16891,Natalie,NULL,Gonzales,Natalie Gonzales,Female,2020-11-27,National City,United States,California,National City
16892,Rebecca,NULL,Evans,Rebecca Evans,Female,2020-10-25,Bellflower,United States,California,Bellflower
16893,Isaac,M,Howard,Isaac Howard,Male,2020-10-17,Walla Walla,United States,Washington,Walla Walla
16894,Abigail,NULL,Walker,Abigail Walker,Female,2020-03-07,Salem,United States,Oregon,Salem
16895,Chloe,NULL,Gonzales,Chloe Gonzales,Female,2020-03-19,Lemon Grove,United States,California,Lemon Grove
16896,Natalie,NULL,Perez,Natalie Perez,Female,2020-03-16,El Cajon,United States,California,El Cajon
16897,Lauren,A,Torres,Lauren Torres,Female,2020-03-01,Los Angeles,United States,California,Los Angeles
16898,Angel,W,Reed,Angel Reed,Male,2020-03-26,West Covina,United States,California,West Covina
16899,Whitney,C,Sanchez,Whitney Sanchez,Female,2020-06-16,Burien,United States,Washington,Burien
16900,Miguel,R,Jones,Miguel Jones,Male,2020-08-17,San Diego,United States,California,San Diego
16901,Ricky,NULL,Munoz,Ricky Munoz,Male,2020-09-25,Concord,United States,California,Concord
16902,Shawn,J,She,Shawn She,Male,2020-05-23,Burnaby,Canada,British Columbia,Burnaby
16903,Ian,P,Wright,Ian Wright,Male,2020-11-12,Santa Cruz,United States,California,Santa Cruz
16904,Arianna,G,Bailey,Arianna Bailey,Female,2020-10-10,Grossmont,United States,California,Grossmont
16905,Janet,R,Stewart,Janet Stewart,Female,2020-08-03,Imperial Beach,United States,California,Imperial Beach
16906,Brittany,NULL,Flores,Brittany Flores,Female,2020-08-10,Oak Bay,Canada,British Columbia,Oak Bay
16907,Sarah,J,Hall,Sarah Hall,Female,2020-10-25,National City,United States,California,National City
16908,Kristi,C,Patel,Kristi Patel,Female,2020-10-06,Burien,United States,Washington,Burien
16909,Chloe,M,Walker,Chloe Walker,Female,2020-10-27,Long Beach,United States,California,Long Beach
16910,Ryan,J,Diaz,Ryan Diaz,Male,2020-02-13,Cliffside,Canada,British Columbia,Cliffside
16911,Caleb,NULL,Patterson,Caleb Patterson,Male,2020-09-11,Everett,United States,Washington,Everett
16912,Dalton,A,Patterson,Dalton Patterson,Male,2020-11-26,Olympia,United States,Washington,Olympia
16913,Marcus,NULL,Flores,Marcus Flores,Male,2020-08-23,Salem,United States,Oregon,Salem
16914,Alexandra,K,Campbell,Alexandra Campbell,Female,2020-11-28,Puyallup,United States,Washington,Puyallup
16915,Mason,NULL,Phillips,Mason Phillips,Male,2020-11-28,Walla Walla,United States,Washington,Walla Walla
16916,Cheryl,M,Dominguez,Cheryl Dominguez,Female,2020-11-13,Bluffton,United States,South Carolina,Bluffton
16917,Brett,B,Subram,Brett Subram,Male,2020-12-09,Beverly Hills,United States,California,Beverly Hills
16918,Alexandria,L,Cox,Alexandria Cox,Female,2021-01-16,Tacoma,United States,Washington,Tacoma
16919,Kaitlin,NULL,Sullivan,Kaitlin Sullivan,Female,2020-04-18,Rhodes,Australia,New South Wales,Rhodes
16920,Eduardo,NULL,Stewart,Eduardo Stewart,Male,2020-03-24,Torrance,United States,California,Torrance
16921,Edwin,NULL,Jai,Edwin Jai,Male,2020-05-13,Calgary,Canada,Alberta,Calgary
16922,Emma,F,Jackson,Emma Jackson,Female,2021-01-22,Bellingham,United States,Washington,Bellingham
16923,Connor,M,Gonzales,Connor Gonzales,Male,2020-12-06,Kirkland,United States,Washington,Kirkland
16924,Julia,A,Price,Julia Price,Female,2020-04-21,Concord,United States,California,Concord
16925,Spencer,W,Patterson,Spencer Patterson,Male,2020-04-09,Daly City,United States,California,Daly City
16926,Rodney,NULL,Sanz,Rodney Sanz,Male,2020-05-13,Hawthorne,Australia,Queensland,Hawthorne
16927,Rebekah,A,Gonzalez,Rebekah Gonzalez,Female,2020-02-17,St. Leonards,Australia,New South Wales,St. Leonards
16928,Bryan,M,Stewart,Bryan Stewart,Male,2018-02-17,Goulburn,Australia,New South Wales,Goulburn
16929,Savannah,E,Scott,Savannah Scott,Female,2018-02-14,Hobart,Australia,Tasmania,Hobart
16930,Kristen,NULL,Zhao,Kristen Zhao,Female,2020-04-02,Newcastle,Australia,New South Wales,Newcastle
16931,Dalton,J,Lee,Dalton Lee,Male,2018-02-18,Brisbane,Australia,Queensland,Brisbane
16932,Adam,M,King,Adam King,Male,2020-06-29,Billericay,United Kingdom,England,Billericay
16933,Donald,B,Arun,Donald Arun,Male,2020-09-20,Billericay,United Kingdom,England,Billericay
16934,Michele,NULL,Vazquez,Michele Vazquez,Female,2020-09-25,London,United Kingdom,England,London
16935,Bruce,R,Perez,Bruce Perez,Male,2020-07-09,Maidenhead,United Kingdom,England,Maidenhead
16936,Alice,J.,Serventi,Alice Serventi,Female,2020-02-18,Paris La Defense,France,Hauts de Seine,Paris La Defense
16937,Craig,NULL,Rubio,Craig Rubio,Male,2019-12-16,Croix,France,Nord,Croix
16938,Abigail,M,Williams,Abigail Williams,Female,2019-05-11,Newcastle upon Tyne,United Kingdom,England,Newcastle upon Tyne
16939,Bailey,NULL,Evans,Bailey Evans,Female,2020-08-22,Erlangen,Germany,Bayern,Erlangen
16940,Jenny,J,Zeng,Jenny Zeng,Female,2019-08-12,Paderborn,Germany,Nordrhein-Westfalen,Paderborn
16941,Amy,NULL,Yang,Amy Yang,Female,2020-12-07,Sulzbach Taunus,Germany,Saarland,Sulzbach Taunus
16942,Kaitlyn,L,Bennett,Kaitlyn Bennett,Female,2019-01-01,Bobigny,France,Seine Saint Denis,Bobigny
16943,Veronica,R,Garcia,Veronica Garcia,Female,2020-07-02,Darmstadt,Germany,Hessen,Darmstadt
16944,Alejandro,E,Raji,Alejandro Raji,Male,2019-08-01,Paderborn,Germany,Nordrhein-Westfalen,Paderborn
16945,Brianna,C,Kelly,Brianna Kelly,Female,2019-05-27,Gateshead,United Kingdom,England,Gateshead
16946,Teresa,L,Diaz,Teresa Diaz,Female,2019-06-01,York,United Kingdom,England,York
16947,Savannah,K,Stewart,Savannah Stewart,Female,2020-04-16,Santa Cruz,United States,California,Santa Cruz
16948,Emma,NULL,Lee,Emma Lee,Female,2020-04-04,Shawnee,Canada,British Columbia,Shawnee
16949,Luis,NULL,Flores,Luis Flores,Male,2020-04-20,Lemon Grove,United States,California,Lemon Grove
16950,Connor,NULL,Edwards,Connor Edwards,Male,2020-04-30,Metchosin,Canada,British Columbia,Metchosin
16951,Cassidy,A,Bennett,Cassidy Bennett,Female,2020-04-03,Everett,United States,Washington,Everett
16952,Thomas,A,Martin,Thomas Martin,Male,2020-05-29,Newton,Canada,British Columbia,Newton
16953,Paige,NULL,Ward,Paige Ward,Female,2020-02-02,El Cajon,United States,California,El Cajon
16954,Fernando,NULL,Davis,Fernando Davis,Male,2021-01-12,Bellingham,United States,Washington,Bellingham
16955,Nathaniel,NULL,Bradley,Nathaniel Bradley,Male,2020-06-28,Metchosin,Canada,British Columbia,Metchosin
16956,Austin,J,Flores,Austin Flores,Male,2020-04-11,Yakima,United States,Washington,Yakima
16957,Seth,E,Wilson,Seth Wilson,Male,2020-12-21,Tacoma,United States,Washington,Tacoma
16958,Pedro,E,Torres,Pedro Torres,Male,2020-02-11,Cliffside,Canada,British Columbia,Cliffside
16959,Carson,L,Foster,Carson Foster,Male,2020-03-07,Royal Oak,Canada,British Columbia,Royal Oak
16960,Paige,NULL,Gray,Paige Gray,Female,2020-10-01,Lebanon,United States,Oregon,Lebanon
16961,Faith,NULL,Perry,Faith Perry,Female,2020-10-30,Colma,United States,California,Colma
16962,Zachary,NULL,Coleman,Zachary Coleman,Male,2021-01-19,Fremont,United States,California,Fremont
16963,Faith,S,Hughes,Faith Hughes,Female,2020-04-02,Mill Valley,United States,California,Mill Valley
16964,Gavin,NULL,Wood,Gavin Wood,Male,2020-02-01,Langford,Canada,British Columbia,Langford
16965,Kristi,D,Romero,Kristi Romero,Female,2020-03-18,Chula Vista,United States,California,Chula Vista
16966,Amanda,S,Diaz,Amanda Diaz,Female,2020-12-17,Lincoln Acres,United States,California,Lincoln Acres
